cbf12081-ac33-4cef-b141-783379ce811b,83b5d02e-3700-445c-9842-1e14e70d3529,Coffee Shops,2,0,50
f676fa54-e019-4dfc-85a7-a7d999cd4ca1,83b5d02e-3700-445c-9842-1e14e70d3529,Convenience Store,2,0,0
192359e3-9fde-4ba6-9cd4-f526ce7de303,83b5d02e-3700-445c-9842-1e14e70d3529,Dessert,2,0,0
d316ef59-5267-42f6-ad1b-3c07182d70fd,83b5d02e-3700-445c-9842-1e14e70d3529,Fast Food,2,0,150
5de6dfca-30a5-47b5-b09c-94d189e77739,83b5d02e-3700-445c-9842-1e14e70d3529,Groceries,2,0,250
f3e6d2f7-2ee1-45d8-8b3f-5adff7f3ec51,83b5d02e-3700-445c-9842-1e14e70d3529,Restaurants,2,0,100
7a7ef808-8852-4ca4-ae17-aebe6f517e87,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Allowance,2,0,0
635f8229-9451-4636-b383-409063ac6978,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Baby Supplies,2,0,25
563d436a-4a5e-47ec-b60d-0243f3db1030,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Babysitter & Daycare,2,0,0
3df4b60b-58c0-473a-b5f9-b261575d74cb,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Child Support,2,0,0
e65a7dd9-e8e7-4caf-874c-3a7166b91d17,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Kid Activities,2,0,100
ed121c92-388b-4033-8ec1-3cefff953725,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Kid Clothes & Shoes,2,0,0
541efdfb-2e9a-4ca1-8e94-b2403d8cb13d,9a63ecd4-eef3-4ab2-8101-d2a15ccc3470,Toys,2,0,25
80a75788-ab78-40fe-bb7f-680f58d09823,abfc0603-57f4-4cdc-ae69-d3509c847366,Electric Bill,2,0,0
9b5c04d3-392a-4752-8265-00b85f244d83,abfc0603-57f4-4cdc-ae69-d3509c847366,Home Phone,2,0,0
baf9c6d2-57c5-4958-866a-53a654da0bc1,abfc0603-57f4-4cdc-ae69-d3509c847366,Internet/Television,2,0,0
57ac5f16-c6e0-4e1f-939a-46f69862d6b0,abfc0603-57f4-4cdc-ae69-d3509c847366,Mobile Phone,2,0,0
abd41cd7-5518-49e3-bdc3-9c003ffb1faa,bb6d9961-d791-4b26-aafd-34718fc5b175,Federal Tax,2,0,0
17066f54-b952-4556-8c5e-bf8d2d6b2d23,bb6d9961-d791-4b26-aafd-34718fc5b175,Local Tax,2,0,0
7af059d8-4c14-4fa8-a9e6-6d8727e0e69a,bb6d9961-d791-4b26-aafd-34718fc5b175,Property Tax,2,0,0
fefbab1c-aadc-41de-98bc-5105e33ea392,bb6d9961-d791-4b26-aafd-34718fc5b175,Sales Tax,2,0,0
4f5ac8bf-7016-4601-8629-da05474ff24d,bb6d9961-d791-4b26-aafd-34718fc5b175,State Tax,2,0,0
